Date,Adjusted Close,High (est),Low (est)
2004-03-19,28.5213125508,0,0
2004-03-18,28.5400345334,0,0
2004-03-17,28.5213125508,0,0
2004-03-16,28.5400345334,0,0
2004-03-15,28.5213125508,0,0
2004-03-12,28.6028917524,0,0
2004-03-11,28.6028917524,0,0
2004-03-10,28.6028917524,0,0
2004-03-09,28.6028917524,0,0
2004-03-08,28.6028917524,0,0
2004-03-05,28.6218848656,0,0
2004-03-04,28.6218848656,0,0
2004-03-03,28.5400345334,0,0
2004-03-02,28.5213125508,0,0
2004-03-01,28.5213125508,0,0
2004-02-27,28.5400345334,0,0
2004-02-26,28.5213125508,0,0
2004-02-25,28.5400345334,0,0
2004-02-24,28.4588129829,0,0
2004-02-23,28.4588129829,0,0
2004-02-20,28.4588129829,0,0
2004-02-19,28.4588129829,0,0
2004-02-18,28.4588129829,0,0
2004-02-17,28.4588129829,0,0
2004-02-16,28.4395503138,0.035555,0.034774
2004-02-13,28.4588129829,0,0
2004-02-12,28.4588129829,0,0
2004-02-11,28.4395503138,0.035555,0.034774
2004-02-10,28.5213125508,0,0
2004-02-09,28.5213125508,0,0
2004-02-06,28.5400345334,0,0
2004-02-05,28.5213125508,0,0
2004-02-04,28.5400345334,0,0
2004-02-03,28.5400345334,0,0
2004-02-02,28.5526653913,0,0
2004-01-30,28.5526653913,0,0
2004-01-29,28.5526653913,0,0
2004-01-28,28.5526653913,0,0
2004-01-27,28.5526653913,0,0
2004-01-26,28.5526653913,0,0
2004-01-23,28.6847744086,0,0
2004-01-22,28.7653894834,0,0
2004-01-21,28.7653894834,0.035182,0.034351
2004-01-20,28.851369286,0,0
2004-01-19,28.851369286,0,0
2004-01-16,28.9329248004,0,0
2004-01-15,28.9329248004,0,0
2004-01-14,28.9329248004,0,0
2004-01-13,28.9329248004,0.034955,0.034175
2004-01-12,29.0187315912,0,0
2004-01-09,29.1332847779,0.034711,0.033943
2004-01-08,29.3066057089,0,0
2004-01-07,29.3066057089,0,0
2004-01-06,29.3066057089,0,0
2004-01-05,29.3066057089,0,0
2004-01-02,29.3066057089,0,0
2004-01-01,29.3066057089,0,0
2003-12-31,29.3066057089,0,0
2003-12-30,29.3795336293,0.034423,0.033656
2003-12-29,29.2919262664,0,0
2003-12-26,29.2731477416,0,0
2003-12-25,29.2731477416,0,0
2003-12-24,29.2731477416,0,0
2003-12-23,29.2731477416,0,0
2003-12-22,29.2919262664,0,0
2003-12-19,29.3066057089,0,0
2003-12-18,29.3066057089,0,0
2003-12-17,29.3066057089,0,0
2003-12-16,29.4440665789,0,0
2003-12-15,29.4440665789,0,0
2003-12-12,29.4440665789,0.034348,0.033582
2003-12-11,29.5315411625,0.034237,0.033492
2003-12-10,29.6202389168,0,0
2003-12-09,29.6202389168,0,0
2003-12-08,29.6202389168,0,0
2003-12-05,29.7062056264,0,0
2003-12-04,29.7062056264,0,0
2003-12-03,29.7062056264,0,0
2003-12-02,29.7062056264,0.034049,0.033281
2003-12-01,29.7943593319,0,0
2003-11-28,29.7943593319,0,0
2003-11-27,29.7943593319,0,0
2003-11-26,29.7943593319,0,0
2003-11-25,29.7943593319,0,0
2003-11-24,29.7943593319,0,0
2003-11-21,29.7943593319,0,0
2003-11-20,29.7943593319,0,0
2003-11-19,29.7943593319,0,0
2003-11-18,29.7943593319,0.033957,0.033175
2003-11-17,29.8193247116,0,0
2003-11-14,29.8193247116,0,0
2003-11-13,29.8193247116,0.03395,0.033126
2003-11-12,29.7943593319,0.033957,0.033175
2003-11-11,29.8193247116,0.03395,0.033126
2003-11-10,29.7943593319,0,0
2003-11-07,29.7943593319,0,0
2003-11-06,29.7943593319,0.033957,0.033175
2003-11-05,29.8822341154,0,0
2003-11-04,29.8822341154,0.033878,0.033056
2003-11-03,29.9070787065,0,0
2003-10-31,29.9070787065,0.033824,0.033054
2003-10-30,29.8822341154,0.033878,0.033056
2003-10-29,29.9732339021,0.033749,0.032982
2003-10-28,29.9973302376,0.033731,0.032946
2003-10-27,29.9732339021,0,0
2003-10-24,29.9732339021,0,0
2003-10-23,29.9732339021,0,0
2003-10-22,29.9732339021,0,0
2003-10-21,29.9732339021,0.033749,0.032982
2003-10-20,30.0628011917,0.033658,0.032874
2003-10-17,30.153178145,0,0
2003-10-16,30.153178145,0,0
2003-10-15,30.153178145,0.033561,0.032771
2003-10-14,30.1752882494,0,0
2003-10-13,30.1860365432,0,0
2003-10-10,30.1860365432,0.033525,0.032736
2003-10-09,30.3389773944,0,0
2003-10-08,30.4293582448,0.033241,0.032489
2003-10-07,30.5227944229,0,0
2003-10-06,30.5227944229,0,0
2003-10-03,30.5227944229,0,0
2003-10-02,30.5227944229,0.033129,0.0324
2003-10-01,30.5443305141,0,0
2003-09-30,30.5443305141,0,0
2003-09-29,30.4528954613,0,0
2003-09-26,30.4528954613,0.033205,0.032474
2003-09-25,30.4293582448,0.033241,0.032489
2003-09-24,30.5227944229,0,0
2003-09-23,30.5227944229,0,0
2003-09-22,30.5227944229,0.033129,0.0324
2003-09-19,30.6178373397,0,0
2003-09-18,30.709229659,0,0
2003-09-17,30.709229659,0,0
2003-09-16,30.709229659,0.032947,0.032185
2003-09-15,30.7356579736,0.032934,0.032142
2003-09-12,30.6405404991,0,0
2003-09-11,30.6405404991,0,0
2003-09-10,30.6405404991,0,0
2003-09-09,30.6405404991,0,0
2003-09-08,30.6405404991,0,0
2003-09-05,30.6405404991,0.033021,0.032257
2003-09-04,30.5443305141,0,0
2003-09-03,30.5443305141,0,0
2003-09-02,30.4528954613,0,0
2003-09-01,30.4528954613,0,0
2003-08-29,30.4528954613,0,0
2003-08-28,30.4528954613,0.033205,0.032474
2003-08-27,30.3609921972,0.033316,0.032562
2003-08-26,30.3389773944,0,0
2003-08-25,30.3389773944,0,0
2003-08-22,30.3389773944,0,0
2003-08-21,30.3389773944,0,0
2003-08-20,30.3389773944,0,0
2003-08-19,30.3389773944,0,0
2003-08-18,30.3389773944,0,0
2003-08-15,30.3609921972,0,0
2003-08-14,30.3609921972,0,0
2003-08-13,30.3609921972,0.033316,0.032562
2003-08-12,30.3389773944,0,0
2003-08-11,30.3609921972,0.033316,0.032562
2003-08-08,30.3389773944,0,0
2003-08-07,30.3389773944,0,0
2003-08-06,30.3389773944,0,0
2003-08-05,30.3389773944,0,0
2003-08-04,30.3269242433,0.033354,0.032599
2003-08-01,30.2477593972,0,0
2003-07-31,30.2671682945,0,0
2003-07-30,30.2477593972,0,0
2003-07-29,30.2477593972,0,0
2003-07-28,30.3389773944,0,0
2003-07-25,30.3389773944,0,0
2003-07-24,30.3389773944,0,0
2003-07-23,30.3389773944,0,0
2003-07-22,30.4293582448,0,0
2003-07-21,30.4293582448,0.033241,0.032489
2003-07-18,30.4528954613,0,0
2003-07-17,30.4528954613,0,0
2003-07-16,30.4528954613,0,0
2003-07-15,30.4528954613,0.033205,0.032474
2003-07-14,30.3609921972,0,0
2003-07-11,30.3609921972,0,0
2003-07-10,30.3609921972,0,0
2003-07-09,30.3609921972,0.033316,0.032562
2003-07-08,30.3389773944,0,0
2003-07-07,30.3389773944,0,0
2003-07-04,30.3389773944,0,0
2003-07-03,30.3389773944,0,0
2003-07-02,30.3389773944,0,0
2003-07-01,30.3609921972,0,0
2003-06-30,30.3609921972,0.033316,0.032562
2003-06-27,30.3389773944,0,0
2003-06-26,30.3389773944,0,0
2003-06-25,30.3389773944,0,0
2003-06-24,30.3609921972,0.033316,0.032562
2003-06-23,30.3389773944,0,0
2003-06-20,30.4293582448,0,0
2003-06-19,30.4293582448,0,0
2003-06-18,30.4293582448,0,0
2003-06-17,30.4293582448,0.033241,0.032489
2003-06-16,30.5227944229,0,0
2003-06-13,30.5227944229,0,0
2003-06-12,30.5227944229,0.033129,0.0324
2003-06-11,30.6178373397,0,0
2003-06-10,30.6178373397,0,0
2003-06-09,30.6178373397,0,0
2003-06-06,30.6178373397,0,0
2003-06-05,30.709229659,0.032947,0.032185
2003-06-04,30.7356579736,0.032934,0.032142
2003-06-03,30.709229659,0,0
2003-06-02,30.709229659,0.032947,0.032185
2003-05-30,30.7356579736,0.032934,0.032142
2003-05-29,30.709229659,0,0
2003-05-28,30.709229659,0,0
2003-05-27,30.709229659,0,0
2003-05-26,30.709229659,0.032947,0.032185
2003-05-23,30.8028769887,0.032862,0.032072
2003-05-22,30.8995794567,0,0
2003-05-21,30.8995794567,0,0
2003-05-20,30.8995794567,0,0
2003-05-19,30.8995794567,0.032733,0.031997
2003-05-16,30.9974675069,0,0
2003-05-15,30.9974675069,0,0
2003-05-14,30.9974675069,0,0
2003-05-13,31.0929804487,0,0
2003-05-12,31.0929804487,0,0
2003-05-09,31.0929804487,0,0
2003-05-08,31.0929804487,0,0
2003-05-07,31.1153289668,0,0
2003-05-06,31.1153289668,0,0
2003-05-05,31.1153289668,0,0
2003-05-02,31.1153289668,0,0
2003-05-01,31.1153289668,0,0
2003-04-30,31.1153289668,0,0
2003-04-29,31.0929804487,0,0
2003-04-28,31.1153289668,0,0
2003-04-25,31.0929804487,0,0
2003-04-24,31.19005661,0,0
2003-04-23,31.19005661,0,0
2003-04-22,31.19005661,0,0
2003-04-21,31.19005661,0,0
2003-04-18,31.19005661,0,0
2003-04-17,31.19005661,0,0
2003-04-16,31.19005661,0,0
2003-04-15,31.2851958453,0,0
2003-04-14,31.2851958453,0,0
2003-04-11,31.2851958453,0,0
2003-04-10,31.2851958453,0,0
2003-04-09,31.2851958453,0,0
2003-04-08,31.2851958453,0,0
2003-04-07,31.2851958453,0,0
2003-04-04,31.2851958453,0,0
2003-04-03,31.2851958453,0,0
2003-04-02,31.2851958453,0.032348,0.031585
2003-04-01,31.3830838901,0,0
2003-03-31,31.3830838901,0,0
2003-03-28,31.3830838901,0,0
2003-03-27,31.3830838901,0,0
2003-03-26,31.3830838901,0,0
2003-03-25,31.3830838901,0,0
2003-03-24,31.3830838901,0,0
2003-03-21,31.3830838901,0,0
2003-03-20,31.3830838901,0.032251,0.031482
2003-03-19,31.4108826144,0.032216,0.031461
2003-03-18,31.3830838901,0,0
2003-03-17,31.3830838901,0,0
2003-03-14,31.3830838901,0,0
2003-03-13,31.3830838901,0.032251,0.031482
2003-03-12,31.4822801986,0.032143,0.031389
2003-03-11,31.5850981507,0,0
2003-03-10,31.5850981507,0,0
2003-03-07,31.5850981507,0,0
2003-03-06,31.5850981507,0,0
2003-03-05,31.5850981507,0,0
2003-03-04,31.5850981507,0,0
2003-03-03,31.5850981507,0,0
2003-02-28,31.5850981507,0,0
2003-02-27,31.5850981507,0,0
2003-02-26,31.6063617285,0,0
2003-02-25,31.5850981507,0,0
2003-02-24,31.5850981507,0,0
2003-02-21,31.5850981507,0,0
2003-02-20,31.5850981507,0,0
2003-02-19,31.5850981507,0,0
2003-02-18,31.5850981507,0,0
2003-02-17,31.6848749081,0,0
2003-02-14,31.6848749081,0,0
2003-02-13,31.6848749081,0,0
2003-02-12,31.7821524145,0.031844,0.031089
2003-02-11,31.8071216145,0,0
2003-02-10,31.8071216145,0,0
2003-02-07,31.8071216145,0,0
2003-02-06,31.8071216145,0,0
2003-02-05,31.8071216145,0,0
2003-02-04,31.8071216145,0,0
2003-02-03,31.8071216145,0,0
2003-01-31,31.8071216145,0,0
2003-01-30,31.8071216145,0,0
2003-01-29,31.7821524145,0,0
2003-01-28,31.7821524145,0.031844,0.031089
2003-01-27,31.8071216145,0,0
2003-01-24,31.7821524145,0.031844,0.031089
2003-01-23,31.8872466957,0,0
2003-01-22,31.8872466957,0,0
2003-01-21,31.8872466957,0,0
2003-01-20,31.8872466957,0,0
2003-01-17,31.8872466957,0,0
2003-01-16,31.8872466957,0,0
2003-01-15,31.8872466957,0,0
2003-01-14,31.8872466957,0,0
2003-01-13,31.8872466957,0,0
2003-01-10,31.8872466957,0,0
2003-01-09,31.8872466957,0,0
2003-01-08,31.8872466957,0,0
2003-01-07,31.8872466957,0,0
2003-01-06,31.8872466957,0,0
2003-01-03,31.8688532949,0,0
2003-01-02,31.8688532949,0,0
2003-01-01,31.8688532949,0,0
2002-12-31,31.8688532949,0,0
2002-12-30,31.7821524145,0.031844,0.031089
2002-12-27,31.8071216145,0,0
2002-12-26,31.8071216145,0,0
2002-12-25,31.8071216145,0,0
2002-12-24,31.7821524145,0.031844,0.031089
2002-12-23,31.8071216145,0,0
2002-12-20,31.8071216145,0,0
2002-12-19,31.8071216145,0,0
2002-12-18,31.8071216145,0,0
2002-12-17,31.8071216145,0,0
2002-12-16,31.8071216145,0,0
2002-12-13,31.8071216145,0,0
2002-12-12,31.8071216145,0,0
2002-12-11,31.8071216145,0,0
2002-12-10,31.8071216145,0,0
2002-12-09,31.8071216145,0,0
2002-12-06,31.8071216145,0,0
2002-12-05,31.8071216145,0,0
2002-12-04,31.8071216145,0,0
2002-12-03,31.8071216145,0,0
2002-12-02,31.8071216145,0,0
2002-11-29,31.8071216145,0,0
2002-11-28,31.8071216145,0,0
2002-11-27,31.8071216145,0,0
2002-11-26,31.8071216145,0,0
2002-11-25,31.8071216145,0,0
2002-11-22,31.8071216145,0,0
2002-11-21,31.8071216145,0,0
2002-11-20,31.8071216145,0,0
2002-11-19,31.8071216145,0,0
2002-11-18,31.8071216145,0,0
2002-11-15,31.8071216145,0,0
2002-11-14,31.8071216145,0,0
2002-11-13,31.8071216145,0,0
2002-11-12,31.8071216145,0,0
2002-11-11,31.8071216145,0,0
2002-11-08,31.8071216145,0,0
2002-11-07,31.8071216145,0,0
2002-11-06,31.8071216145,0,0
2002-11-05,31.8071216145,0,0
2002-11-04,31.7099930872,0,0
2002-11-01,31.7099930872,0,0
2002-10-31,31.7099930872,0,0
2002-10-30,31.7099930872,0,0
2002-10-29,31.7099930872,0,0
2002-10-28,31.7099930872,0,0
2002-10-25,31.7099930872,0,0
2002-10-24,31.7099930872,0,0
2002-10-23,31.7099930872,0,0
2002-10-22,31.7099930872,0,0
2002-10-21,31.7099930872,0,0
2002-10-18,31.7099930872,0.031917,0.031159
2002-10-17,31.6848749081,0,0
2002-10-16,31.6848749081,0,0
2002-10-15,31.7099930872,0.031917,0.031159
2002-10-14,31.6848749081,0,0
2002-10-11,31.6848749081,0,0
2002-10-10,31.7099930872,0,0
2002-10-09,31.7099930872,0,0
2002-10-08,31.7099930872,0,0
2002-10-07,31.7099930872,0,0
2002-10-04,31.7099930872,0,0
2002-10-03,31.7099930872,0,0
2002-10-02,31.7099930872,0,0
2002-10-01,31.7099930872,0,0
2002-09-30,31.7099930872,0.031917,0.031159
2002-09-27,31.6063617285,0,0
2002-09-26,31.6063617285,0,0
2002-09-25,31.6063617285,0,0
2002-09-24,31.6063617285,0,0
2002-09-23,31.6063617285,0,0
2002-09-20,31.6063617285,0,0
2002-09-19,31.6063617285,0,0
2002-09-18,31.6063617285,0,0
2002-09-17,31.6063617285,0,0
2002-09-16,31.6063617285,0,0
2002-09-13,31.6063617285,0,0
2002-09-12,31.6063617285,0,0
2002-09-11,31.6063617285,0,0
2002-09-10,31.6063617285,0,0
2002-09-09,31.6063617285,0,0
2002-09-06,31.6063617285,0,0
2002-09-05,31.6063617285,0,0
2002-09-04,31.6063617285,0,0
2002-09-03,31.6063617285,0,0
2002-09-02,31.6063617285,0,0
2002-08-30,31.6063617285,0,0
2002-08-29,31.5850981507,0,0
2002-08-28,31.5850981507,0,0
2002-08-27,31.5850981507,0,0
2002-08-26,31.5850981507,0,0
2002-08-23,31.5850981507,0,0
2002-08-22,31.5850981507,0,0
2002-08-21,31.5850981507,0,0
2002-08-20,31.5850981507,0,0
2002-08-19,31.5850981507,0,0
2002-08-16,31.6063617285,0,0
2002-08-15,31.5850981507,0,0
2002-08-14,31.5850981507,0,0
2002-08-13,31.5850981507,0,0
2002-08-12,31.6063617285,0,0
2002-08-09,31.6063617285,0,0
2002-08-08,31.5064824588,0,0
2002-08-07,31.5064824588,0,0
2002-08-06,31.5064824588,0,0
2002-08-05,31.5064824588,0,0
2002-08-02,31.5064824588,0,0
2002-08-01,31.5064824588,0,0
2002-07-31,31.5064824588,0,0
2002-07-30,31.5064824588,0,0
2002-07-29,31.5064824588,0,0
2002-07-26,31.5064824588,0,0
2002-07-25,31.5064824588,0,0
2002-07-24,31.5064824588,0,0
2002-07-23,31.5064824588,0,0
2002-07-22,31.5064824588,0,0
2002-07-19,31.5064824588,0,0
2002-07-18,31.5064824588,0,0
2002-07-17,31.5064824588,0,0
2002-07-16,31.5064824588,0,0
2002-07-15,31.5064824588,0,0
2002-07-12,31.5064824588,0,0
2002-07-11,31.5064824588,0,0
2002-07-10,31.5064824588,0,0
2002-07-09,31.5064824588,0,0
2002-07-08,31.5064824588,0,0
2002-07-05,31.5064824588,0,0
2002-07-04,31.5064824588,0,0
2002-07-03,31.5064824588,0,0
2002-07-02,31.5064824588,0,0
2002-07-01,31.5064824588,0,0
2002-06-28,31.5064824588,0,0
2002-06-27,31.4108826144,0,0
2002-06-26,31.4108826144,0,0
2002-06-25,31.4108826144,0,0
2002-06-24,31.4108826144,0,0
2002-06-21,31.4108826144,0,0
2002-06-20,31.4108826144,0,0
2002-06-19,31.4108826144,0,0
2002-06-18,31.4108826144,0,0
2002-06-17,31.4108826144,0,0
2002-06-14,31.4108826144,0,0
2002-06-13,31.4108826144,0,0
2002-06-12,31.4108826144,0,0
2002-06-11,31.4108826144,0.032216,0.031461
2002-06-10,31.3830838901,0.032251,0.031482
2002-06-07,31.4108826144,0,0
2002-06-06,31.4108826144,0.032216,0.031461
2002-06-05,31.3129193974,0,0
2002-06-04,31.3129193974,0,0
2002-06-03,31.3129193974,0,0
2002-05-31,31.3129193974,0,0
2002-05-30,31.3129193974,0,0
2002-05-29,31.3129193974,0,0
2002-05-28,31.3129193974,0,0
2002-05-27,31.3129193974,0,0
2002-05-24,31.3129193974,0.032323,0.031553
2002-05-23,31.2148832563,0,0
2002-05-22,31.2148832563,0,0
2002-05-21,31.2148832563,0,0
2002-05-20,31.2148832563,0,0
2002-05-17,31.2148832563,0,0
2002-05-16,31.2148832563,0,0
2002-05-15,31.2148832563,0,0
2002-05-14,31.2148832563,0,0
2002-05-13,31.2148832563,0,0
2002-05-10,31.2148832563,0,0
2002-05-09,31.2148832563,0,0
2002-05-08,31.2148832563,0,0
2002-05-07,31.2148832563,0,0
2002-05-06,31.2148832563,0,0
2002-05-03,31.2148832563,0,0
2002-05-02,31.2148832563,0,0
2002-05-01,31.2148832563,0,0
2002-04-30,31.2148832563,0.032421,0.031656
2002-04-29,31.19005661,0,0
2002-04-26,31.2148832563,0.032421,0.031656
2002-04-25,31.19005661,0,0
2002-04-24,31.19005661,0,0
2002-04-23,31.19005661,0,0
2002-04-22,31.19005661,0,0
2002-04-19,31.19005661,0,0
2002-04-18,31.19005661,0,0
2002-04-17,31.19005661,0,0
2002-04-16,31.19005661,0,0
2002-04-15,31.2148832563,0,0
2002-04-12,31.2148832563,0,0
2002-04-11,31.2148832563,0,0
2002-04-10,31.2148832563,0,0
2002-04-09,31.2148832563,0,0
2002-04-08,31.2148832563,0,0
2002-04-05,31.2148832563,0,0
2002-04-04,31.2148832563,0.032421,0.031656
2002-04-03,31.19005661,0,0
2002-04-02,31.19005661,0,0
2002-04-01,31.2148832563,0.032421,0.031656
2002-03-29,31.1153289668,0,0
2002-03-28,31.1153289668,0,0
2002-03-27,31.1153289668,0,0
2002-03-26,31.1153289668,0,0
2002-03-25,31.1153289668,0,0
2002-03-22,31.1153289668,0,0
2002-03-21,31.1153289668,0,0
2002-03-20,31.1153289668,0,0
2002-03-19,31.1153289668,0,0
2002-03-18,31.0929804487,0,0
2002-03-15,31.1153289668,0,0
2002-03-14,31.1153289668,0,0
2002-03-13,31.1153289668,0,0
2002-03-12,31.1153289668,0,0
2002-03-11,31.018909127,0,0
2002-03-08,31.018909127,0,0
2002-03-07,31.018909127,0,0
2002-03-06,31.018909127,0,0
2002-03-05,31.018909127,0,0
2002-03-04,31.018909127,0,0
2002-03-01,30.922128803,0,0
2002-02-28,30.922128803,0,0
2002-02-27,30.922128803,0,0
2002-02-26,30.922128803,0,0
2002-02-25,30.922128803,0,0
2002-02-22,30.8995794567,0,0
2002-02-21,30.8995794567,0.032733,0.031997
2002-02-20,30.922128803,0,0
2002-02-19,30.8288965413,0,0
2002-02-18,30.8288965413,0,0
2002-02-15,30.8288965413,0,0
2002-02-14,30.8288965413,0,0
2002-02-13,30.8288965413,0.032808,0.03207
2002-02-12,30.7356579736,0,0
2002-02-11,30.7356579736,0,0
2002-02-08,30.7356579736,0,0
2002-02-07,30.7356579736,0,0
2002-02-06,30.7356579736,0,0
2002-02-05,30.7356579736,0,0
2002-02-04,30.7356579736,0.032934,0.032142
2002-02-01,30.6405404991,0,0
2002-01-31,30.6405404991,0,0
2002-01-30,30.6405404991,0.033021,0.032257
2002-01-29,30.5443305141,0,0
2002-01-28,30.5443305141,0,0
2002-01-25,30.5443305141,0,0
2002-01-24,30.5443305141,0,0
2002-01-23,30.5443305141,0,0
2002-01-22,30.5443305141,0,0
2002-01-21,30.5443305141,0,0
2002-01-18,30.5443305141,0,0
2002-01-17,30.5227944229,0.033129,0.0324
2002-01-16,30.5443305141,0,0
2002-01-15,30.5227944229,0,0
2002-01-14,30.5227944229,0.033129,0.0324
2002-01-11,30.5443305141,0,0
2002-01-10,30.5443305141,0,0
2002-01-09,30.5443305141,0,0
2002-01-08,30.5227944229,0,0
2002-01-07,30.5227944229,0.033129,0.0324
2002-01-04,30.5443305141,0,0
2002-01-03,30.3832235993,0,0
2002-01-02,30.3832235993,0,0
2002-01-01,30.3832235993,0,0
2001-12-31,30.3832235993,0.033281,0.032549
2001-12-28,30.1752882494,0,0
2001-12-27,30.1752882494,0,0
2001-12-26,30.153178145,0.033561,0.032771
2001-12-25,30.031382795,0,0
2001-12-24,29.9574304913,0.033772,0.032994
2001-12-21,30.0893050574,0,0
2001-12-20,30.0893050574,0,0
2001-12-19,30.0893050574,0,0
2001-12-18,30.0893050574,0,0
2001-12-17,29.9574304913,0.033772,0.032994
2001-12-14,30.1957894991,0,0
2001-12-13,30.0628011917,0.033658,0.032874
2001-12-12,29.9902231872,0,0
2001-12-11,29.9902231872,0.033744,0.03295
2001-12-10,29.8267957968,0.03392,0.033138
2001-12-07,29.8741997449,0,0
2001-12-06,29.8741997449,0,0
2001-12-05,29.8741997449,0,0
2001-12-04,29.8741997449,0.033861,0.033091
2001-12-03,29.8267957968,0.03392,0.033138
2001-11-30,29.8741997449,0,0
2001-11-29,29.8741997449,0,0
2001-11-28,29.8741997449,0,0
2001-11-27,29.8741997449,0.033861,0.033091
2001-11-26,29.8267957968,0.03392,0.033138
2001-11-23,29.9070787065,0,0
2001-11-22,29.9070787065,0.033824,0.033054
2001-11-21,29.8193247116,0,0
2001-11-20,29.8193247116,0.03395,0.033126
2001-11-19,29.7943593319,0.033957,0.033175
2001-11-16,29.8193247116,0.03395,0.033126
2001-11-15,29.7295208196,0,0
2001-11-14,29.7295208196,0,0
2001-11-13,29.7295208196,0,0
2001-11-12,29.7295208196,0.034031,0.033247
2001-11-09,29.7062056264,0.034049,0.033281
2001-11-08,29.7295208196,0,0
2001-11-07,29.7295208196,0.034031,0.033247
2001-11-06,29.7062056264,0.034049,0.033281
2001-11-05,29.7295208196,0,0
2001-11-02,29.7295208196,0.034031,0.033247
2001-11-01,29.6410469218,0,0
2001-10-31,29.6410469218,0,0
2001-10-30,29.6410469218,0.034124,0.033354
2001-10-29,29.6202389168,0,0
2001-10-26,29.6410469218,0.034124,0.033354
2001-10-25,29.5514387118,0,0
2001-10-24,29.5514387118,0,0
2001-10-23,29.5514387118,0,0
2001-10-22,29.5514387118,0,0
2001-10-19,29.5315411625,0.034237,0.033492
2001-10-18,29.5514387118,0,0
2001-10-17,29.4655827261,0,0
2001-10-16,29.4655827261,0.034313,0.033567
2001-10-15,29.4440665789,0.034348,0.033582
2001-10-12,29.4655827261,0,0
2001-10-11,29.4655827261,0,0
2001-10-10,29.4655827261,0.034313,0.033567
2001-10-09,29.4440665789,0,0
2001-10-08,29.4440665789,0,0
2001-10-05,29.4440665789,0,0
2001-10-04,29.4440665789,0,0
2001-10-03,29.4440665789,0,0
2001-10-02,29.4440665789,0,0
2001-10-01,29.4440665789,0,0
2001-09-28,29.4440665789,0,0
2001-09-27,29.4440665789,0,0
2001-09-26,29.4440665789,0,0
2001-09-25,29.4440665789,0,0
2001-09-24,29.4440665789,0.034348,0.033582
2001-09-21,29.4655827261,0,0
2001-09-20,29.4655827261,0,0
2001-09-19,29.4655827261,0.034313,0.033567
2001-09-18,29.4440665789,0.034348,0.033582
2001-09-17,29.4655827261,0,0
2001-09-14,29.4655827261,0,0
2001-09-13,29.4655827261,0,0
2001-09-12,29.4655827261,0.034313,0.033567
2001-09-11,29.4440665789,0,0
2001-09-10,29.4440665789,0.034348,0.033582
2001-09-07,29.4655827261,0,0
2001-09-06,29.4655827261,0,0
2001-09-05,29.4655827261,0.034313,0.033567
2001-09-04,29.3795336293,0,0
2001-09-03,29.3795336293,0,0
2001-08-31,29.3795336293,0,0
2001-08-30,29.3795336293,0,0
2001-08-29,29.3795336293,0.034423,0.033656
2001-08-28,29.3591772384,0,0
2001-08-27,29.3795336293,0,0
2001-08-24,29.3795336293,0.034423,0.033656
2001-08-23,29.3591772384,0,0
2001-08-22,29.3795336293,0.034423,0.033656
2001-08-21,29.3591772384,0,0
2001-08-20,29.3795336293,0.034423,0.033656
2001-08-17,29.3591772384,0,0
2001-08-16,29.3591772384,0,0
2001-08-15,29.3591772384,0,0
2001-08-14,29.3591772384,0,0
2001-08-13,29.3591772384,0,0
2001-08-10,29.3591772384,0,0
2001-08-09,29.3591772384,0,0
2001-08-08,29.3591772384,0,0
2001-08-07,29.3591772384,0,0
2001-08-06,29.3795336293,0.034423,0.033656
2001-08-03,29.2919262664,0,0
2001-08-02,29.2919262664,0,0
2001-08-01,29.2919262664,0,0
2001-07-31,29.2919262664,0,0
2001-07-30,29.2731477416,0,0
2001-07-27,29.2731477416,0,0
2001-07-26,29.2731477416,0,0
2001-07-25,29.2919262664,0,0
2001-07-24,29.2731477416,0,0
2001-07-23,29.2731477416,0,0
2001-07-20,29.2919262664,0,0
2001-07-19,29.2064604691,0,0
2001-07-18,29.2064604691,0,0
2001-07-17,29.2064604691,0,0
2001-07-16,29.2064604691,0,0
2001-07-13,29.1866838674,0,0
2001-07-12,29.1866838674,0.034642,0.033886
2001-07-11,29.2064604691,0,0
2001-07-10,29.2064604691,0,0
2001-07-09,29.2064604691,0,0
2001-07-06,29.1866838674,0.034642,0.033886
2001-07-05,29.2064604691,0,0
2001-07-04,29.2064604691,0,0
2001-07-03,29.1224248496,0,0
2001-07-02,29.1224248496,0,0
2001-06-29,29.1224248496,0,0
2001-06-28,29.1224248496,0,0
2001-06-27,29.1224248496,0.034719,0.033961
2001-06-26,29.1014914514,0,0
2001-06-25,29.1014914514,0,0
2001-06-22,29.1014914514,0.034749,0.03398
2001-06-21,29.1224248496,0,0
2001-06-20,29.1224248496,0,0
2001-06-19,29.1224248496,0.034719,0.033961
2001-06-18,29.1014914514,0.034749,0.03398
2001-06-15,29.1224248496,0,0
2001-06-14,29.1224248496,0,0
2001-06-13,29.1224248496,0,0
2001-06-12,29.1224248496,0,0
2001-06-11,29.1224248496,0,0
2001-06-08,29.1224248496,0,0
2001-06-07,29.1224248496,0,0
2001-06-06,29.1224248496,0,0
2001-06-05,29.1224248496,0.034719,0.033961
2001-06-04,29.1014914514,0.034749,0.03398
2001-06-01,29.1224248496,0,0
2001-05-31,29.1224248496,0.034719,0.033961
2001-05-30,29.0381125227,0,0
2001-05-29,29.0381125227,0,0
2001-05-28,29.0381125227,0,0
2001-05-25,29.0381125227,0,0
2001-05-24,29.0381125227,0,0
